file,xmin,ymin,xmax,ymax
g075-3_t.png,73,111,774,759
g076-3_t.png,87,70,586,760
g077-1_t.png,204,137,799,717
g078-3_t.png,108,146,620,702
g079-1_t.png,147,115,676,607
g080-8_t.png,30,54,778,721
g081-1_t.png,185,239,795,767
g082-6_t.png,127,149,792,711
g083-8_t.png,69,42,704,633
g084-6_t.png,142,0,795,760
g085-2_t.png,171,229,798,767
g086-9_t.png,237,0,799,729
g087-8_t.png,128,144,708,760
g088-7_t.png,128,157,681,767
g089-0_t.png,65,5,509,515
g090-5_t.png,200,0,622,637
g092-3_t.png,127,64,741,767
g093-8_t.png,197,0,634,473
g094-6_t.png,181,0,755,538
g095-6_t.png,154,100,770,732
g096-2_t.png,137,6,729,759
g099-9_t.png,317,135,792,488
u201-6_t.png,0,4,659,762
u202-8_t.png,154,251,698,767
u204-2_t.png,60,106,579,759
u205-4_t.png,60,81,735,760
u206-3_t.png,374,72,799,767
u209-7_t.png,77,41,714,767
u211-8_t.png,104,37,715,678
u212-2_t.png,0,100,607,767
u213-5_t.png,24,178,522,748
u214-5_t.png,106,188,559,684
u215-8_t.png,152,119,575,730
u216-4_t.png,123,111,750,759
u217-6_t.png,130,8,799,767
u218-1_t.png,164,28,794,760
u220-5_t.png,113,121,496,549
u221-9_t.png,134,0,708,623
u222-3_t.png,82,60,728,752
u223-6_t.png,93,0,792,760
u224-6_t.png,61,52,685,662
u225-6_t.png,152,37,776,767
u226-3_t.png,103,190,662,767
u227-6_t.png,106,91,742,767
u228-3_t.png,49,91,668,760
u229-2_t.png,136,195,666,758
u230-6_t.png,149,45,713,762
u231-2_t.png,51,4,707,581
u232-4_t.png,118,138,596,763
u233-6_t.png,194,26,795,703
u235-4_t.png,86,43,609,688
u236-2_t.png,73,75,654,760
u237-1_t.png,279,31,795,761
u238-1_t.png,176,131,708,688
u240-1_t.png,171,102,732,767
u241-6_t.png,151,28,664,684
u242-1_t.png,171,114,795,760
u243-8_t.png,164,0,709,544
u245-7_t.png,48,0,762,766
u246-8_t.png,182,134,590,725
u247-1_t.png,238,7,799,618
u249-3_t.png,185,61,636,708
u250-1_t.png,284,145,794,761
u251-1_t.png,260,1,799,633
u252-6_t.png,201,167,777,767
u253-9_t.png,123,229,672,760
u254-3_t.png,196,135,639,767
u255-1_t.png,202,109,792,767
u256-7_t.png,266,112,697,767
u257-3_t.png,77,115,696,767
u258-1_t.png,166,60,761,621
u259-7_t.png,88,137,612,767
u260-8_t.png,89,0,768,767
u261-6_t.png,1,1,799,767
u263-1_t.png,154,18,799,761
u265-3_t.png,160,146,585,672
u266-3_t.png,101,93,702,759
u267-3_t.png,292,72,799,677
u268-4_t.png,93,92,592,756
u269-3_t.png,114,57,617,683
u270-6_t.png,166,78,714,737
u271-6_t.png,159,102,793,756
u272-9_t.png,69,130,621,733
u273-6_t.png,180,5,727,543
u274-9_t.png,230,73,696,636
u276-6_t.png,72,0,744,767
u277-9_t.png,151,150,685,760
u280-5_t.png,191,231,548,654
u281-7_t.png,262,114,708,723
u282-2_t.png,9,181,516,673
u283-6_t.png,133,89,799,760
u284-2_t.png,41,49,601,767
u285-4_t.png,6,76,630,690
u286-6_t.png,196,92,709,710
u287-3_t.png,198,105,654,656
u288-6_t.png,1,1,795,697
u289-6_t.png,196,16,742,628
u290-4_t.png,7,1,792,760
u291-6_t.png,196,76,768,718
u292-1_t.png,134,138,795,760
u293-1_t.png,310,7,799,685
u294-6_t.png,198,45,799,667
u295-1_t.png,177,65,792,631
u296-6_t.png,267,154,799,767
u298-2_t.png,123,79,791,686
u299-8_t.png,255,107,699,701
u300-2_t.png,238,136,760,655
