file,xmin,ymin,xmax,ymax
g055-3_t.png,57,44,486,530
g056-9_t.png,206,173,642,722
g057-4_t.png,107,142,552,682
g058-4_t.png,233,220,633,689
g059-1_t.png,218,121,799,673
g060-1_t.png,152,79,670,725
g061-4_t.png,204,95,753,691
g062-9_t.png,190,97,590,678
g063-2_t.png,176,132,658,712
g064-1_t.png,257,91,754,722
g065-6_t.png,269,85,666,540
g066-4_t.png,204,144,693,602
g068-6_t.png,222,199,664,616
g069-7_t.png,183,176,471,672
g070-2_t.png,122,154,667,683
g071-2_t.png,49,133,317,536
g072-1_t.png,262,160,685,722
g073-8_t.png,112,111,534,721
g074-3_t.png,58,43,618,657
g075-3_t.png,125,152,726,714
g076-3_t.png,126,111,513,718
g077-1_t.png,244,178,799,673
g078-3_t.png,149,187,579,656
g079-1_t.png,187,156,634,568
g080-8_t.png,200,117,666,680
g081-1_t.png,224,291,754,663
g082-6_t.png,167,189,751,668
g083-8_t.png,110,82,664,583
g084-6_t.png,196,43,658,721
g085-2_t.png,219,270,754,722
g086-9_t.png,288,45,799,680
g087-8_t.png,197,185,668,719
g088-7_t.png,205,210,638,725
g089-0_t.png,109,60,469,474
g090-5_t.png,240,52,563,588
g092-3_t.png,172,120,698,715
g093-8_t.png,239,43,585,434
g094-6_t.png,236,45,713,499
g095-6_t.png,193,144,731,692
g096-2_t.png,179,64,682,703
g099-9_t.png,368,201,616,401
u201-6_t.png,45,149,608,720
u202-8_t.png,244,291,643,724
u204-2_t.png,183,144,539,721
u205-4_t.png,102,121,682,722
u206-3_t.png,414,124,755,549
u209-7_t.png,125,82,656,722
u211-8_t.png,144,82,665,636
u212-2_t.png,168,140,558,557
u213-5_t.png,81,218,468,682
u214-5_t.png,151,227,517,642
u215-8_t.png,193,160,517,553
u216-4_t.png,216,150,710,716
u217-6_t.png,240,96,755,723
u218-1_t.png,254,66,733,577
u220-5_t.png,152,159,455,509
u221-9_t.png,176,0,660,580
u222-3_t.png,124,102,658,713
u223-6_t.png,142,72,716,722
u224-6_t.png,174,143,643,610
u225-6_t.png,276,124,734,723
u226-3_t.png,187,230,616,688
u227-6_t.png,173,131,701,724
u228-3_t.png,92,130,607,696
u229-2_t.png,186,236,599,639
u230-6_t.png,207,84,670,717
u231-2_t.png,95,45,655,453
u232-4_t.png,174,179,549,722
u233-6_t.png,241,88,754,660
u235-4_t.png,128,83,564,648
u236-2_t.png,114,117,603,691
u237-1_t.png,326,70,754,673
u238-1_t.png,217,174,668,637
u240-1_t.png,211,178,692,724
u241-6_t.png,190,89,625,639
u242-1_t.png,286,169,754,702
u243-8_t.png,204,45,665,503
u245-7_t.png,132,42,718,722
u246-8_t.png,222,174,549,677
u247-1_t.png,284,49,799,578
u249-3_t.png,230,100,590,665
u250-1_t.png,327,199,754,704
u251-1_t.png,312,46,755,593
u252-6_t.png,242,215,739,723
u253-9_t.png,181,268,621,722
u254-3_t.png,238,180,594,723
u255-1_t.png,288,148,721,723
u256-7_t.png,307,151,656,710
u257-3_t.png,118,157,597,724
u258-1_t.png,206,105,692,581
u259-7_t.png,129,177,548,723
u260-8_t.png,152,44,603,724
u261-6_t.png,180,60,757,722
u263-1_t.png,214,73,755,683
u265-3_t.png,234,187,541,618
u266-3_t.png,195,149,659,721
u267-3_t.png,333,163,799,634
u268-4_t.png,133,131,552,695
u269-3_t.png,158,97,571,641
u270-6_t.png,211,123,668,648
u271-6_t.png,203,142,719,679
u272-9_t.png,129,172,574,695
u273-6_t.png,221,45,660,503
u274-9_t.png,307,136,653,597
u276-6_t.png,172,0,703,723
u277-9_t.png,201,190,644,707
u280-5_t.png,232,273,509,613
u281-7_t.png,306,155,668,680
u282-2_t.png,47,221,474,634
u283-6_t.png,223,149,754,708
u284-2_t.png,182,88,544,722
u285-4_t.png,45,116,511,640
u286-6_t.png,237,132,668,671
u287-3_t.png,245,175,600,611
u288-6_t.png,45,45,754,657
u289-6_t.png,239,61,699,580
u290-4_t.png,51,106,480,720
u291-6_t.png,237,153,727,571
u292-1_t.png,197,183,754,722
u293-1_t.png,352,47,755,584
u294-6_t.png,238,84,737,603
u295-1_t.png,217,127,721,518
u296-6_t.png,308,193,756,723
u298-2_t.png,168,118,609,549
u299-8_t.png,296,150,657,661
u300-2_t.png,288,185,719,613
