file,xmin,ymin,xmax,ymax
g049-3_t.png,14,113,708,751
g050-7_t.png,119,37,521,741
g051-6_t.png,0,13,799,752
g052-9_t.png,15,141,704,751
g053-6_t.png,177,206,670,751
g055-3_t.png,26,11,786,615
g056-9_t.png,135,14,681,752
g057-4_t.png,69,15,782,752
g058-4_t.png,177,188,691,752
g059-1_t.png,125,15,799,752
g060-1_t.png,0,34,799,767
g061-4_t.png,140,15,784,752
g062-9_t.png,32,15,741,767
g063-2_t.png,142,57,689,751
g064-1_t.png,212,37,784,761
g065-6_t.png,236,16,771,743
g066-4_t.png,162,15,753,751
g068-6_t.png,15,15,697,655
g069-7_t.png,101,137,506,752
g070-2_t.png,23,46,761,754
g071-2_t.png,17,54,504,755
g072-1_t.png,193,13,786,756
g073-8_t.png,17,22,584,752
g074-3_t.png,25,1,786,767
g075-3_t.png,0,21,799,751
g076-3_t.png,17,13,757,767
g077-1_t.png,112,126,799,752
g078-3_t.png,37,155,611,708
g079-1_t.png,122,105,779,620
g080-8_t.png,13,14,799,767
g081-1_t.png,14,127,785,761
g082-6_t.png,134,51,784,752
g083-8_t.png,76,0,783,631
g084-6_t.png,156,0,776,752
g085-2_t.png,150,236,785,755
g086-9_t.png,122,6,799,752
g087-8_t.png,165,153,720,751
g088-7_t.png,30,17,770,767
g089-0_t.png,14,0,573,732
g090-5_t.png,208,0,673,632
g092-3_t.png,8,15,733,757
g093-8_t.png,207,6,636,744
g094-6_t.png,8,14,784,595
g095-6_t.png,161,27,784,767
g096-2_t.png,143,15,777,751
g099-9_t.png,328,0,784,577
u201-6_t.png,13,14,782,751
u202-8_t.png,204,238,758,767
u204-2_t.png,137,16,731,751
u205-4_t.png,22,8,730,752
u206-3_t.png,382,14,791,757
u209-7_t.png,93,22,782,754
u211-8_t.png,28,15,762,747
u212-2_t.png,0,21,650,767
u213-5_t.png,21,13,784,754
u214-5_t.png,113,196,551,745
u215-8_t.png,160,43,576,736
u216-4_t.png,176,14,782,750
u217-6_t.png,0,15,787,759
u218-1_t.png,193,28,784,767
u220-5_t.png,15,18,586,751
u221-9_t.png,141,0,773,752
u222-3_t.png,90,0,774,749
u223-6_t.png,15,10,785,752
u224-6_t.png,13,0,782,744
u225-6_t.png,0,13,789,756
u226-3_t.png,62,198,654,767
u227-6_t.png,16,15,768,761
u228-3_t.png,18,13,741,751
u229-2_t.png,148,203,657,750
u230-6_t.png,15,17,768,754
u231-2_t.png,14,11,787,571
u232-4_t.png,141,146,585,752
u233-6_t.png,13,10,785,752
u235-4_t.png,96,13,774,767
u236-2_t.png,13,19,769,754
u237-1_t.png,283,34,786,752
u238-1_t.png,183,140,799,748
u240-1_t.png,13,36,782,766
u241-6_t.png,15,25,786,750
u242-1_t.png,242,6,785,751
u243-8_t.png,173,13,767,651
u245-7_t.png,14,0,799,767
u246-8_t.png,179,142,585,752
u247-1_t.png,246,17,799,735
u249-3_t.png,195,0,799,750
u250-1_t.png,291,160,784,757
u251-1_t.png,238,14,788,767
u252-6_t.png,14,10,780,767
u253-9_t.png,14,162,784,752
u254-3_t.png,183,144,634,755
u255-1_t.png,254,50,779,759
u256-7_t.png,273,104,784,767
u257-3_t.png,22,123,634,767
u258-1_t.png,157,19,774,623
u259-7_t.png,0,15,783,755
u260-8_t.png,22,8,780,766
u261-6_t.png,14,15,799,754
u263-1_t.png,11,23,787,756
u265-3_t.png,167,155,577,735
u266-3_t.png,160,8,783,751
u267-3_t.png,300,24,799,676
u268-4_t.png,24,15,586,767
u269-3_t.png,124,11,723,750
u270-6_t.png,133,29,719,767
u271-6_t.png,160,22,785,753
u272-9_t.png,41,10,733,751
u273-6_t.png,166,14,760,742
u274-9_t.png,236,18,776,627
u276-6_t.png,13,0,799,755
u277-9_t.png,157,147,680,752
u280-5_t.png,30,155,572,767
u281-7_t.png,268,124,700,751
u282-2_t.png,16,189,508,750
u283-6_t.png,175,15,786,749
u284-2_t.png,6,28,799,754
u285-4_t.png,14,15,634,752
u286-6_t.png,204,36,799,713
u287-3_t.png,15,10,747,752
u288-6_t.png,13,13,785,751
u289-6_t.png,205,18,739,625
u290-4_t.png,17,15,516,751
u291-6_t.png,15,27,784,752
u292-1_t.png,154,146,785,759
u293-1_t.png,233,15,787,746
u294-6_t.png,8,0,798,752
u295-1_t.png,158,6,784,752
u296-6_t.png,267,23,799,757
u298-2_t.png,132,16,784,750
u299-8_t.png,264,13,799,693
u300-2_t.png,248,64,799,767
