file,xmin,ymin,xmax,ymax
u280-5_t.png,199,238,540,718
u281-7_t.png,269,123,700,714
u282-2_t.png,16,189,508,665
u283-6_t.png,149,111,786,752
u284-2_t.png,15,55,785,754
u285-4_t.png,14,84,644,715
u286-6_t.png,204,100,701,702
u287-3_t.png,211,112,746,648
u288-6_t.png,13,14,786,752
u289-6_t.png,205,26,738,620
u290-4_t.png,16,61,515,752
u291-6_t.png,200,109,760,751
u292-1_t.png,165,147,785,753
u293-1_t.png,318,15,787,690
u294-6_t.png,96,53,799,738
u295-1_t.png,184,72,783,623
u296-6_t.png,163,104,799,756
u298-2_t.png,131,87,643,751
u299-8_t.png,263,11,799,693
u300-2_t.png,247,153,785,650
