file,xmin,ymin,xmax,ymax
b200-6_t.png,213,157,690,719
g001-2_t.png,172,108,764,740
g002-3_t.png,137,29,769,697
g003-8_t.png,185,149,682,734
g004-8_t.png,84,122,574,732
g005-8_t.png,123,125,578,737
g006-6_t.png,245,30,769,767
g007-1_t.png,0,144,711,739
g008-6_t.png,142,69,701,737
g009-8_t.png,80,273,587,739
g011-7_t.png,201,192,612,715
g012-8_t.png,105,143,617,654
g013-4_t.png,382,96,716,613
g014-7_t.png,307,109,743,739
g016-8_t.png,116,39,582,737
g017-9_t.png,30,168,594,738
g018-6_t.png,229,164,799,753
g019-1_t.png,251,97,730,738
g020-6_t.png,258,34,769,717
g021-7_t.png,108,30,737,747
g023-6_t.png,104,30,683,737
g026-9_t.png,261,125,799,737
g027-6_t.png,363,182,764,738
g028-1_t.png,196,29,769,739
g029-9_t.png,252,123,643,767
g030-1_t.png,332,215,636,737
g031-6_t.png,215,135,686,737
g032-6_t.png,239,30,769,695
g033-7_t.png,410,30,747,620
g034-6_t.png,191,103,687,676
g035-6_t.png,29,8,774,737
g036-6_t.png,183,28,732,730
g037-6_t.png,210,0,715,485
g038-6_t.png,181,38,685,729
g039-4_t.png,244,30,609,662
g040-6_t.png,141,50,755,710
g041-6_t.png,26,44,729,634
g042-2_t.png,145,188,536,693
g043-8_t.png,238,20,769,739
g044-7_t.png,107,77,566,735
g045-9_t.png,97,422,517,738
g046-1_t.png,207,68,770,650
g047-4_t.png,31,104,573,737
g049-3_t.png,30,217,680,736
g050-7_t.png,135,114,492,722
g051-6_t.png,203,30,799,737
g052-9_t.png,145,167,670,735
g053-6_t.png,208,221,654,737
g055-3_t.png,41,28,503,550
g056-9_t.png,156,157,663,737
g057-4_t.png,89,125,571,736
g058-4_t.png,216,203,655,727
g059-1_t.png,194,96,799,711
g060-1_t.png,130,55,685,742
g061-4_t.png,189,31,769,731
g062-9_t.png,170,46,613,715
g063-2_t.png,157,116,673,735
g064-1_t.png,229,76,769,739
g065-6_t.png,251,67,684,570
g066-4_t.png,184,89,709,687
g068-6_t.png,198,178,681,636
g069-7_t.png,132,157,487,737
g070-2_t.png,98,138,697,701
g071-2_t.png,32,116,475,738
g072-1_t.png,247,142,717,737
g073-8_t.png,86,93,567,737
g074-3_t.png,41,26,635,698
g075-3_t.png,92,135,769,736
g076-3_t.png,110,93,531,735
g077-1_t.png,227,160,799,697
g078-3_t.png,132,170,596,679
g079-1_t.png,162,138,652,589
g080-8_t.png,77,88,739,697
g081-1_t.png,202,261,769,740
g082-6_t.png,149,172,768,688
g083-8_t.png,93,66,681,608
g084-6_t.png,168,26,675,737
g085-2_t.png,196,252,769,738
g086-9_t.png,265,27,799,702
g087-8_t.png,180,167,684,736
g088-7_t.png,158,178,670,742
g089-0_t.png,91,0,488,545
g090-5_t.png,224,0,592,607
g092-3_t.png,152,98,718,739
g093-8_t.png,222,27,603,450
g094-6_t.png,209,29,731,572
g095-6_t.png,176,41,768,727
g096-2_t.png,161,30,706,736
g099-9_t.png,341,165,769,472
u201-6_t.png,29,30,639,736
u202-8_t.png,225,274,664,741
u204-2_t.png,156,129,556,736
u205-4_t.png,85,96,710,737
u206-3_t.png,397,62,771,740
u209-7_t.png,105,64,675,738
u211-8_t.png,128,43,691,655
u212-2_t.png,146,123,587,767
u213-5_t.png,47,183,526,738
u214-5_t.png,134,211,535,661
u215-8_t.png,175,142,537,707
u216-4_t.png,199,133,727,735
u217-6_t.png,103,44,770,657
u218-1_t.png,236,51,769,605
u220-5_t.png,136,143,473,530
u221-9_t.png,159,0,748,600
u222-3_t.png,106,83,713,732
u223-6_t.png,117,28,741,737
u224-6_t.png,86,82,684,635
u225-6_t.png,260,98,769,739
u226-3_t.png,140,213,639,738
u227-6_t.png,156,114,719,740
u228-3_t.png,74,115,641,730
u229-2_t.png,169,218,629,735
u230-6_t.png,144,32,690,737
u231-2_t.png,76,30,678,537
u232-4_t.png,157,161,569,737
u233-6_t.png,220,48,769,681
u235-4_t.png,110,30,583,665
u236-2_t.png,96,99,626,739
u237-1_t.png,305,53,769,737
u238-1_t.png,198,156,685,663
u240-1_t.png,190,139,714,741
u241-6_t.png,173,44,642,658
u242-1_t.png,269,145,769,736
u243-8_t.png,188,29,686,635
u245-7_t.png,64,25,799,747
u246-8_t.png,205,157,567,737
u247-1_t.png,262,31,799,595
u249-3_t.png,212,83,607,685
u250-1_t.png,307,182,769,739
u251-1_t.png,284,30,771,742
u252-6_t.png,224,175,755,741
u253-9_t.png,149,251,641,737
u254-3_t.png,219,160,617,738
u255-1_t.png,247,131,741,739
u256-7_t.png,289,134,673,767
u257-3_t.png,100,138,635,741
u258-1_t.png,188,87,752,598
u259-7_t.png,110,161,593,738
u260-8_t.png,123,28,644,740
u261-6_t.png,30,30,779,738
u263-1_t.png,188,44,771,737
u265-3_t.png,195,170,562,651
u266-3_t.png,178,126,683,736
u267-3_t.png,316,54,799,652
u268-4_t.png,117,115,569,750
u269-3_t.png,141,81,590,660
u270-6_t.png,191,103,687,676
u271-6_t.png,186,82,765,738
u272-9_t.png,96,154,595,723
u273-6_t.png,197,30,732,723
u274-9_t.png,258,118,669,613
u276-6_t.png,182,0,767,738
u277-9_t.png,177,174,661,735
u280-5_t.png,215,253,525,703
u281-7_t.png,285,139,685,697
u282-2_t.png,31,205,491,650
u283-6_t.png,191,133,770,731
u284-2_t.png,56,70,769,738
u285-4_t.png,30,100,528,666
u286-6_t.png,219,116,685,686
u287-3_t.png,227,128,631,630
u288-6_t.png,29,30,770,676
u289-6_t.png,221,43,722,601
u290-4_t.png,33,87,499,736
u291-6_t.png,219,131,743,736
u292-1_t.png,180,164,769,737
u293-1_t.png,334,31,770,658
u294-6_t.png,222,68,773,722
u295-1_t.png,199,101,768,607
u296-6_t.png,291,176,799,739
u298-2_t.png,148,102,628,663
u299-8_t.png,279,28,799,678
u300-2_t.png,267,168,765,631
