file,xmin,ymin,xmax,ymax
u251-1_t.png,253,30,771,741
u252-6_t.png,30,28,765,767
u253-9_t.png,30,177,769,737
u254-3_t.png,198,159,619,738
u255-1_t.png,269,65,764,739
u256-7_t.png,288,119,682,767
u257-3_t.png,37,138,619,741
u258-1_t.png,172,34,759,608
u259-7_t.png,0,30,768,738
u260-8_t.png,37,28,765,741
u261-6_t.png,30,30,779,738
u263-1_t.png,28,38,770,739
u265-3_t.png,182,170,562,720
u266-3_t.png,175,28,768,736
u267-3_t.png,315,39,799,661
u268-4_t.png,39,30,571,744
u269-3_t.png,139,28,708,735
u270-6_t.png,148,44,704,767
u271-6_t.png,175,37,769,737
u272-9_t.png,56,28,718,736
u273-6_t.png,181,30,745,727
u274-9_t.png,251,33,761,612
u276-6_t.png,29,0,799,738
u277-9_t.png,172,162,665,737
u280-5_t.png,45,170,557,767
u281-7_t.png,283,139,685,736
u282-2_t.png,31,204,493,735
u283-6_t.png,190,30,770,734
u284-2_t.png,27,43,773,738
u285-4_t.png,30,30,619,737
u286-6_t.png,219,51,799,698
u287-3_t.png,30,28,732,737
u288-6_t.png,29,29,769,736
u289-6_t.png,220,33,724,610
u290-4_t.png,32,30,501,736
u291-6_t.png,30,42,769,737
u292-1_t.png,169,161,769,739
u293-1_t.png,248,30,770,731
u294-6_t.png,28,0,773,737
u295-1_t.png,173,27,769,737
u296-6_t.png,282,38,799,739
u298-2_t.png,147,31,769,735
u299-8_t.png,279,29,799,678
u300-2_t.png,263,79,776,752
