file,xmin,ymin,xmax,ymax
g002-3_t.png,122,13,784,700
g003-8_t.png,170,133,697,674
g004-8_t.png,70,110,590,705
g005-8_t.png,111,111,592,752
g006-6_t.png,242,27,785,767
g007-1_t.png,70,135,721,759
g008-6_t.png,117,54,715,752
g009-8_t.png,68,259,602,757
g011-7_t.png,186,177,627,648
g012-8_t.png,91,125,631,668
g013-4_t.png,367,81,731,628
g014-7_t.png,277,94,756,756
g016-8_t.png,101,24,597,752
g017-9_t.png,15,154,607,753
g018-6_t.png,172,167,799,767
g019-1_t.png,236,82,744,739
g020-6_t.png,245,31,785,633
g021-7_t.png,94,15,751,767
g023-6_t.png,91,15,698,752
g026-9_t.png,251,110,781,752
g027-6_t.png,351,177,758,756
g028-1_t.png,187,13,786,757
g029-9_t.png,240,108,658,742
g030-1_t.png,318,200,650,752
g031-6_t.png,201,133,697,753
g032-6_t.png,225,96,784,711
g033-7_t.png,406,14,728,386
g034-6_t.png,176,87,702,680
g035-6_t.png,14,0,768,752
g036-6_t.png,166,10,745,726
g037-6_t.png,194,0,730,500
g038-6_t.png,175,105,699,745
g039-4_t.png,229,13,623,676
g040-6_t.png,129,140,770,725
g041-6_t.png,10,32,665,642
g042-2_t.png,133,173,550,639
g043-8_t.png,128,0,785,757
g044-7_t.png,89,61,579,722
g045-9_t.png,79,408,529,754
g046-1_t.png,198,59,785,668
g047-4_t.png,17,90,588,752
g049-3_t.png,14,196,698,750
g050-7_t.png,119,98,506,735
g051-6_t.png,263,14,799,752
g052-9_t.png,138,151,688,752
g053-6_t.png,193,205,668,751
g055-3_t.png,26,11,518,564
g056-9_t.png,139,143,676,752
g057-4_t.png,75,110,588,742
g058-4_t.png,201,189,663,723
g059-1_t.png,187,83,799,716
g060-1_t.png,118,40,700,767
g061-4_t.png,174,61,784,733
g062-9_t.png,152,64,626,723
g063-2_t.png,142,101,689,750
g064-1_t.png,220,61,784,759
g065-6_t.png,237,53,699,573
g066-4_t.png,164,105,724,670
g068-6_t.png,191,165,696,653
g069-7_t.png,15,141,502,752
g070-2_t.png,83,123,700,715
g071-2_t.png,17,102,470,752
g072-1_t.png,232,127,716,754
g073-8_t.png,73,80,572,751
g074-3_t.png,27,1,649,694
g075-3_t.png,87,120,760,747
g076-3_t.png,95,80,544,750
g077-1_t.png,213,147,799,706
g078-3_t.png,117,155,611,691
g079-1_t.png,155,124,667,598
g080-8_t.png,54,64,705,712
g081-1_t.png,193,248,785,707
g082-6_t.png,135,158,783,702
g083-8_t.png,78,51,695,615
g084-6_t.png,154,0,785,752
g085-2_t.png,180,238,785,755
g086-9_t.png,248,12,799,714
g087-8_t.png,139,153,699,752
g088-7_t.png,141,178,670,767
g089-0_t.png,76,24,500,506
g090-5_t.png,209,0,613,621
g092-3_t.png,136,76,731,757
g093-8_t.png,206,6,620,465
g094-6_t.png,191,13,746,530
g095-6_t.png,163,109,762,724
g096-2_t.png,147,15,719,751
g099-9_t.png,326,155,784,447
u201-6_t.png,14,115,645,751
u202-8_t.png,209,260,680,767
u204-2_t.png,72,114,570,751
u205-4_t.png,69,90,723,752
u206-3_t.png,383,87,791,761
u209-7_t.png,87,49,688,754
u211-8_t.png,113,48,705,669
u212-2_t.png,95,109,598,767
u213-5_t.png,32,187,505,729
u214-5_t.png,119,197,549,676
u215-8_t.png,161,127,558,715
u216-4_t.png,185,119,742,750
u217-6_t.png,195,17,787,759
u218-1_t.png,223,36,784,620
u220-5_t.png,121,129,486,541
u221-9_t.png,144,0,698,615
u222-3_t.png,91,68,707,744
u223-6_t.png,108,11,778,752
u224-6_t.png,141,74,676,650
u225-6_t.png,165,93,765,756
u226-3_t.png,117,199,654,754
u227-6_t.png,142,99,733,761
u228-3_t.png,58,99,654,746
u229-2_t.png,154,204,648,750
u230-6_t.png,175,54,703,752
u231-2_t.png,63,14,692,551
u232-4_t.png,143,146,584,753
u233-6_t.png,205,34,785,692
u235-4_t.png,95,52,600,679
u236-2_t.png,83,84,642,723
u237-1_t.png,291,39,785,752
u238-1_t.png,185,140,699,676
u240-1_t.png,181,143,723,761
u241-6_t.png,159,37,655,674
u242-1_t.png,182,133,785,734
u243-8_t.png,173,13,701,536
u245-7_t.png,59,0,750,753
u246-8_t.png,191,142,581,711
u247-1_t.png,248,16,799,610
u249-3_t.png,198,70,624,698
u250-1_t.png,293,168,784,752
u251-1_t.png,277,14,788,624
u252-6_t.png,211,177,769,757
u253-9_t.png,132,237,662,752
u254-3_t.png,205,144,629,755
u255-1_t.png,220,117,755,759
u256-7_t.png,274,120,687,759
u257-3_t.png,86,123,671,767
u258-1_t.png,176,69,744,612
u259-7_t.png,96,145,595,755
u260-8_t.png,110,8,660,761
u261-6_t.png,15,15,799,754
u263-1_t.png,176,29,793,743
u265-3_t.png,182,155,575,661
u266-3_t.png,114,106,693,751
u267-3_t.png,300,92,799,667
u268-4_t.png,103,100,583,748
u269-3_t.png,125,66,605,675
u270-6_t.png,176,87,702,680
u271-6_t.png,170,111,782,746
u272-9_t.png,77,140,608,725
u273-6_t.png,189,15,691,535
u274-9_t.png,245,85,683,628
u276-6_t.png,131,0,733,755
u277-9_t.png,165,159,677,742
u280-5_t.png,200,240,539,645
u281-7_t.png,271,124,699,712
u282-2_t.png,17,190,507,665
u283-6_t.png,188,117,786,743
u284-2_t.png,59,57,587,754
u285-4_t.png,15,85,543,680
u286-6_t.png,206,101,699,701
u287-3_t.png,213,113,636,645
u288-6_t.png,14,14,785,688
u289-6_t.png,207,27,732,614
u290-4_t.png,18,66,514,751
u291-6_t.png,205,114,758,708
u292-1_t.png,165,148,785,752
u293-1_t.png,320,16,787,617
u294-6_t.png,206,53,779,637
u295-1_t.png,187,74,783,552
u296-6_t.png,277,162,799,756
u298-2_t.png,132,87,643,678
u299-8_t.png,264,116,689,692
u300-2_t.png,249,153,751,645
