file,xmin,ymin,xmax,ymax
u222-3_t.png,83,55,737,757
u223-6_t.png,1,0,795,760
u224-6_t.png,0,8,790,689
u225-6_t.png,0,0,799,767
u226-3_t.png,90,189,662,767
u227-6_t.png,4,1,743,767
u228-3_t.png,10,5,754,760
u229-2_t.png,141,195,659,758
u230-6_t.png,4,9,776,761
u231-2_t.png,4,0,799,579
u232-4_t.png,134,138,593,763
u233-6_t.png,164,0,798,759
u235-4_t.png,87,1,606,767
u236-2_t.png,0,31,652,767
u237-1_t.png,276,26,799,762
u238-1_t.png,175,132,709,755
u240-1_t.png,140,109,763,767
u241-6_t.png,150,17,799,691
u242-1_t.png,241,112,798,760
u243-8_t.png,164,0,773,659
u245-7_t.png,24,0,799,767
u246-8_t.png,168,134,590,760
u247-1_t.png,238,8,799,740
u249-3_t.png,187,4,632,756
u250-1_t.png,283,140,794,767
u251-1_t.png,259,5,799,767
u252-6_t.png,1,0,788,767
u253-9_t.png,118,148,792,760
u254-3_t.png,182,136,641,767
u255-1_t.png,220,42,791,767
u256-7_t.png,265,111,703,767
u257-3_t.png,15,114,659,767
u258-1_t.png,164,11,787,622
u259-7_t.png,77,138,640,767
u260-8_t.png,96,0,729,767
u261-6_t.png,1,6,799,767
u263-1_t.png,5,15,799,767
u265-3_t.png,161,147,585,742
u266-3_t.png,152,102,708,759
u267-3_t.png,292,29,799,677
u268-4_t.png,92,78,594,767
u269-3_t.png,117,0,695,757
u270-6_t.png,164,22,726,703
u271-6_t.png,160,16,799,767
u272-9_t.png,36,21,781,756
u273-6_t.png,160,4,757,751
u274-9_t.png,233,10,710,636
u276-6_t.png,0,0,799,767
u277-9_t.png,132,140,687,760
u280-5_t.png,191,230,582,767
u281-7_t.png,261,115,708,759
u282-2_t.png,8,181,515,673
u283-6_t.png,167,7,799,758
u284-2_t.png,0,45,799,767
u285-4_t.png,4,7,643,734
u286-6_t.png,196,29,798,713
u287-3_t.png,134,103,754,760
u288-6_t.png,0,5,795,760
u289-6_t.png,197,7,751,627
u290-4_t.png,9,5,523,760
u291-6_t.png,191,18,792,760
u292-1_t.png,147,140,798,767
u293-1_t.png,220,7,799,754
u294-6_t.png,0,0,799,760
u295-1_t.png,176,58,792,631
u296-6_t.png,263,15,799,767
u298-2_t.png,124,8,792,757
u299-8_t.png,255,0,799,701
u300-2_t.png,239,127,799,666
