file,xmin,ymin,xmax,ymax
g031-6_t.png,219,44,689,722
g032-6_t.png,239,33,754,721
g033-7_t.png,220,45,752,621
g034-6_t.png,163,59,689,767
g035-6_t.png,40,34,754,722
g036-6_t.png,195,44,755,767
g037-6_t.png,226,0,714,706
g038-6_t.png,45,45,755,722
g039-4_t.png,0,45,595,650
g040-6_t.png,147,50,753,713
g041-6_t.png,0,45,745,722
g042-2_t.png,159,203,522,721
g043-8_t.png,257,40,754,723
g044-7_t.png,49,50,558,720
g045-9_t.png,51,428,502,723
g046-1_t.png,203,50,754,767
g047-4_t.png,46,44,576,723
g049-3_t.png,45,143,678,721
g050-7_t.png,149,67,491,711
g051-6_t.png,0,45,799,722
g052-9_t.png,45,171,674,721
g053-6_t.png,207,236,640,721
g055-3_t.png,56,44,754,585
g056-9_t.png,165,45,651,722
g057-4_t.png,99,45,752,722
g058-4_t.png,207,218,661,722
g059-1_t.png,157,45,799,722
g060-1_t.png,40,64,799,724
g061-4_t.png,170,45,754,722
g062-9_t.png,62,45,711,767
g063-2_t.png,172,87,659,721
g064-1_t.png,242,67,754,724
g065-6_t.png,266,46,670,713
g066-4_t.png,192,45,723,721
g068-6_t.png,45,45,667,625
g069-7_t.png,131,167,476,722
g070-2_t.png,53,76,731,722
g071-2_t.png,47,84,474,723
g072-1_t.png,223,45,754,723
g073-8_t.png,47,52,554,722
g074-3_t.png,55,43,754,728
g075-3_t.png,39,51,759,721
g076-3_t.png,47,45,727,738
g077-1_t.png,142,156,799,722
g078-3_t.png,67,185,581,678
g079-1_t.png,152,135,749,590
g080-8_t.png,45,45,799,767
g081-1_t.png,45,157,754,724
g082-6_t.png,164,81,754,722
g083-8_t.png,106,0,753,601
g084-6_t.png,186,42,746,722
g085-2_t.png,180,266,754,723
g086-9_t.png,152,43,799,722
g087-8_t.png,195,183,690,721
g088-7_t.png,60,47,698,725
g089-0_t.png,45,0,543,631
g090-5_t.png,238,0,643,602
g092-3_t.png,44,45,703,723
g093-8_t.png,237,43,606,714
g094-6_t.png,44,45,754,565
g095-6_t.png,191,57,754,767
g096-2_t.png,173,45,747,721
g099-9_t.png,358,43,754,547
u201-6_t.png,45,45,752,721
u202-8_t.png,234,289,672,725
u204-2_t.png,167,46,602,721
u205-4_t.png,52,44,700,722
u206-3_t.png,412,45,755,723
u209-7_t.png,125,52,752,722
u211-8_t.png,58,45,732,717
u212-2_t.png,42,51,620,767
u213-5_t.png,51,45,537,722
u214-5_t.png,143,226,521,715
u215-8_t.png,190,73,546,706
u216-4_t.png,206,45,752,720
u217-6_t.png,35,45,755,723
u218-1_t.png,223,58,754,725
u220-5_t.png,45,48,556,721
u221-9_t.png,171,0,743,722
u222-3_t.png,120,0,744,719
u223-6_t.png,45,44,754,722
u224-6_t.png,45,42,752,714
u225-6_t.png,30,45,755,723
u226-3_t.png,95,228,624,734
u227-6_t.png,46,45,738,724
u228-3_t.png,48,45,711,721
u229-2_t.png,178,233,627,720
u230-6_t.png,45,47,738,722
u231-2_t.png,45,44,755,541
u232-4_t.png,171,176,555,722
u233-6_t.png,45,44,754,722
u235-4_t.png,126,45,744,726
u236-2_t.png,45,49,739,722
u237-1_t.png,313,64,754,722
u238-1_t.png,213,170,799,718
u240-1_t.png,166,66,752,724
u241-6_t.png,45,55,754,720
u242-1_t.png,272,43,754,721
u243-8_t.png,203,45,737,621
u245-7_t.png,45,42,799,726
u246-8_t.png,209,172,555,722
u247-1_t.png,276,47,799,705
u249-3_t.png,225,39,758,720
u250-1_t.png,321,190,754,723
u251-1_t.png,268,45,755,724
u252-6_t.png,45,44,750,736
u253-9_t.png,45,192,754,722
u254-3_t.png,213,174,604,723
u255-1_t.png,284,80,749,723
u256-7_t.png,303,134,667,767
u257-3_t.png,52,153,604,724
u258-1_t.png,187,49,744,593
u259-7_t.png,0,45,753,723
u260-8_t.png,52,44,750,724
u261-6_t.png,45,45,760,722
u263-1_t.png,44,53,755,723
u265-3_t.png,197,185,547,705
u266-3_t.png,190,44,753,721
u267-3_t.png,330,54,799,646
u268-4_t.png,54,45,556,726
u269-3_t.png,154,44,693,720
u270-6_t.png,163,59,689,767
u271-6_t.png,190,52,754,722
u272-9_t.png,71,44,703,721
u273-6_t.png,196,45,730,712
u274-9_t.png,266,48,746,597
u276-6_t.png,45,0,799,723
u277-9_t.png,187,177,650,722
u280-5_t.png,195,263,542,767
u281-7_t.png,298,154,670,721
u282-2_t.png,46,219,478,720
u283-6_t.png,205,45,754,719
u284-2_t.png,43,58,756,722
u285-4_t.png,45,45,604,722
u286-6_t.png,234,66,799,683
u287-3_t.png,106,44,717,722
u288-6_t.png,45,45,754,721
u289-6_t.png,235,48,709,595
u290-4_t.png,47,45,486,721
u291-6_t.png,45,57,754,722
u292-1_t.png,184,176,754,723
u293-1_t.png,294,45,755,716
u294-6_t.png,44,0,756,722
u295-1_t.png,207,43,754,618
u296-6_t.png,297,53,799,723
u298-2_t.png,162,46,754,720
u299-8_t.png,294,45,798,663
u300-2_t.png,278,99,758,730
