file,xmin,ymin,xmax,ymax
g052-9_t.png,7,133,712,759
g053-6_t.png,169,198,678,759
g055-3_t.png,18,0,799,623
g056-9_t.png,127,1,689,760
g057-4_t.png,61,6,790,760
g058-4_t.png,169,180,699,760
g059-1_t.png,8,5,799,761
g060-1_t.png,0,26,799,767
g061-4_t.png,132,7,792,761
g062-9_t.png,24,7,749,767
g063-2_t.png,134,49,697,759
g064-1_t.png,204,29,794,767
g065-6_t.png,228,8,779,751
g066-4_t.png,154,7,761,759
g068-6_t.png,5,7,705,663
g069-7_t.png,93,129,514,761
g070-2_t.png,15,38,769,767
g071-2_t.png,9,46,512,767
g072-1_t.png,185,0,799,767
g073-8_t.png,9,14,592,760
g074-3_t.png,17,0,799,767
g075-3_t.png,0,13,799,759
g076-3_t.png,9,0,765,767
g077-1_t.png,104,118,799,760
g078-3_t.png,29,147,619,716
g079-1_t.png,114,97,787,628
g080-8_t.png,0,1,799,767
g081-1_t.png,4,119,795,767
g082-6_t.png,126,43,792,761
g083-8_t.png,68,0,791,639
g084-6_t.png,148,0,784,760
g085-2_t.png,142,228,798,767
g086-9_t.png,114,0,799,760
g087-8_t.png,157,145,728,759
g088-7_t.png,22,9,778,767
g089-0_t.png,4,0,581,740
g090-5_t.png,200,0,681,640
g092-3_t.png,0,6,741,767
g093-8_t.png,199,0,644,752
g094-6_t.png,0,1,792,603
g095-6_t.png,153,19,792,767
g096-2_t.png,135,7,785,759
g099-9_t.png,320,0,792,585
u201-6_t.png,0,1,790,759
u202-8_t.png,196,230,766,767
u204-2_t.png,129,8,739,759
u205-4_t.png,14,0,738,760
u206-3_t.png,374,4,799,767
u209-7_t.png,85,14,790,767
u211-8_t.png,20,7,770,755
u212-2_t.png,0,13,658,767
u213-5_t.png,13,0,794,767
u214-5_t.png,105,188,559,753
u215-8_t.png,152,35,584,744
u216-4_t.png,168,1,790,758
u217-6_t.png,0,7,799,767
u218-1_t.png,185,20,794,767
u220-5_t.png,7,10,594,759
u221-9_t.png,133,0,781,762
u222-3_t.png,82,0,782,757
u223-6_t.png,5,0,795,760
u224-6_t.png,0,0,790,752
u225-6_t.png,0,0,799,767
u226-3_t.png,54,190,662,767
u227-6_t.png,8,5,776,767
u228-3_t.png,10,0,749,759
u229-2_t.png,140,195,665,758
u230-6_t.png,5,9,776,767
u231-2_t.png,4,0,799,579
u232-4_t.png,133,138,593,762
u233-6_t.png,0,0,798,760
u235-4_t.png,88,0,782,767
u236-2_t.png,0,11,777,767
u237-1_t.png,275,26,799,762
u238-1_t.png,175,132,799,756
u240-1_t.png,0,28,790,767
u241-6_t.png,7,17,799,758
u242-1_t.png,234,0,798,759
u243-8_t.png,165,0,775,659
u245-7_t.png,4,0,799,767
u246-8_t.png,171,134,593,760
u247-1_t.png,238,9,799,743
u249-3_t.png,187,0,799,758
u250-1_t.png,283,152,794,767
u251-1_t.png,230,4,799,767
u252-6_t.png,4,0,788,767
u253-9_t.png,1,154,792,760
u254-3_t.png,175,136,642,767
u255-1_t.png,246,42,787,767
u256-7_t.png,265,96,792,767
u257-3_t.png,14,115,642,767
u258-1_t.png,149,11,782,631
u259-7_t.png,0,7,791,767
u260-8_t.png,14,0,788,767
u261-6_t.png,4,6,799,767
u263-1_t.png,0,15,799,767
u265-3_t.png,159,147,585,743
u266-3_t.png,152,0,791,759
u267-3_t.png,292,16,799,684
u268-4_t.png,16,7,594,767
u269-3_t.png,116,0,731,758
u270-6_t.png,125,21,727,767
u271-6_t.png,152,14,798,763
u272-9_t.png,33,0,778,759
u273-6_t.png,158,4,768,750
u274-9_t.png,228,10,784,635
u276-6_t.png,0,0,799,767
u277-9_t.png,149,139,688,760
u280-5_t.png,22,147,580,767
u281-7_t.png,260,116,708,759
u282-2_t.png,8,181,516,758
u283-6_t.png,167,7,799,757
u284-2_t.png,0,20,799,767
u285-4_t.png,4,6,642,760
u286-6_t.png,196,28,799,721
u287-3_t.png,7,0,755,761
u288-6_t.png,0,0,795,759
u289-6_t.png,197,10,747,633
u290-4_t.png,9,6,524,759
u291-6_t.png,7,19,792,760
u292-1_t.png,146,138,798,767
u293-1_t.png,225,7,799,754
u294-6_t.png,0,0,799,760
u295-1_t.png,150,0,792,760
u296-6_t.png,259,15,799,767
u298-2_t.png,124,8,792,758
u299-8_t.png,256,0,799,701
u300-2_t.png,240,56,799,767
