file,xmin,ymin,xmax,ymax
g051-6_t.png,281,45,799,722
g052-9_t.png,168,183,649,720
g053-6_t.png,225,238,638,711
g055-3_t.png,56,44,487,535
g056-9_t.png,180,172,646,722
g057-4_t.png,105,141,555,720
g058-4_t.png,231,219,636,711
g059-1_t.png,213,116,799,689
g060-1_t.png,148,70,670,725
g061-4_t.png,204,48,754,711
g062-9_t.png,188,67,595,695
g063-2_t.png,173,131,658,718
g064-1_t.png,246,91,754,723
g065-6_t.png,267,84,668,552
g066-4_t.png,202,133,693,641
g068-6_t.png,216,196,665,619
g069-7_t.png,180,173,471,679
g070-2_t.png,115,153,679,685
g071-2_t.png,47,132,434,722
g072-1_t.png,262,158,686,722
g073-8_t.png,108,109,542,722
g074-3_t.png,56,43,619,675
g075-3_t.png,112,151,750,721
g076-3_t.png,126,109,515,719
g077-1_t.png,243,176,799,680
g078-3_t.png,147,186,580,662
g079-1_t.png,181,154,636,572
g080-8_t.png,198,116,688,681
g081-1_t.png,223,277,754,722
g082-6_t.png,165,189,752,672
g083-8_t.png,108,81,666,589
g084-6_t.png,189,43,660,722
g085-2_t.png,213,267,754,723
g086-9_t.png,282,43,799,685
g087-8_t.png,195,184,668,720
g088-7_t.png,175,200,650,725
g089-0_t.png,107,0,471,517
g090-5_t.png,239,0,568,589
g092-3_t.png,170,115,702,722
g093-8_t.png,237,43,587,434
g094-6_t.png,226,45,714,556
g095-6_t.png,192,142,732,704
g096-2_t.png,177,48,690,712
g099-9_t.png,360,185,754,456
u201-6_t.png,45,45,619,720
u202-8_t.png,242,290,644,724
u204-2_t.png,180,144,540,721
u205-4_t.png,101,113,693,722
u206-3_t.png,412,115,755,724
u209-7_t.png,123,79,660,722
u211-8_t.png,144,70,676,640
u212-2_t.png,162,138,570,767
u213-5_t.png,62,210,489,722
u214-5_t.png,149,226,519,644
u215-8_t.png,191,158,520,683
u216-4_t.png,215,149,712,719
u217-6_t.png,119,62,755,641
u218-1_t.png,252,66,754,590
u220-5_t.png,151,159,457,514
u221-9_t.png,175,0,681,585
u222-3_t.png,122,100,675,716
u223-6_t.png,134,44,718,722
u224-6_t.png,158,103,665,619
u225-6_t.png,275,123,754,723
u226-3_t.png,163,228,624,722
u227-6_t.png,172,130,704,724
u228-3_t.png,90,130,625,715
u229-2_t.png,185,234,609,720
u230-6_t.png,202,48,674,719
u231-2_t.png,92,45,661,502
u232-4_t.png,172,178,552,722
u233-6_t.png,238,63,754,664
u235-4_t.png,126,45,565,649
u236-2_t.png,111,116,608,722
u237-1_t.png,322,68,754,722
u238-1_t.png,215,172,670,646
u240-1_t.png,207,158,697,724
u241-6_t.png,189,64,626,641
u242-1_t.png,285,163,754,716
u243-8_t.png,203,45,668,620
u245-7_t.png,131,42,799,728
u246-8_t.png,221,172,551,721
u247-1_t.png,278,47,799,579
u249-3_t.png,228,99,591,668
u250-1_t.png,324,198,754,722
u251-1_t.png,301,45,755,725
u252-6_t.png,239,196,740,723
u253-9_t.png,172,267,623,722
u254-3_t.png,235,177,601,723
u255-1_t.png,286,147,723,723
u256-7_t.png,305,150,658,767
u257-3_t.png,117,155,602,724
u258-1_t.png,204,104,694,583
u259-7_t.png,126,177,576,723
u260-8_t.png,151,44,623,724
u261-6_t.png,61,45,760,722
u263-1_t.png,206,62,755,722
u265-3_t.png,214,186,546,633
u266-3_t.png,194,147,665,721
u267-3_t.png,332,150,799,636
u268-4_t.png,132,131,554,729
u269-3_t.png,157,96,573,643
u270-6_t.png,208,120,672,654
u271-6_t.png,202,141,745,722
u272-9_t.png,117,170,576,705
u273-6_t.png,214,45,717,708
u274-9_t.png,277,133,654,597
u276-6_t.png,199,0,715,723
u277-9_t.png,192,189,645,715
u280-5_t.png,230,271,510,687
u281-7_t.png,301,154,669,682
u282-2_t.png,47,221,476,634
u283-6_t.png,211,149,754,714
u284-2_t.png,77,86,754,722
u285-4_t.png,45,116,513,650
u286-6_t.png,235,131,669,671
u287-3_t.png,243,143,610,614
u288-6_t.png,45,45,754,658
u289-6_t.png,237,60,706,584
u290-4_t.png,50,105,483,721
u291-6_t.png,235,148,728,689
u292-1_t.png,195,181,754,722
u293-1_t.png,350,46,755,641
u294-6_t.png,237,83,756,675
u295-1_t.png,215,124,742,589
u296-6_t.png,306,192,799,723
u298-2_t.png,165,118,613,556
u299-8_t.png,294,44,799,662
u300-2_t.png,284,184,736,615
